phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,DestinationIsIpv6,ImageLoaded,Signature,SignatureStatus,Signed,SourceIsIpv6,SourcePortName
fase3_normal,fase3_sysmon_normal.evtx,88,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:12.676819+00:00,2026-06-30 17:55:12.676+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:55:12.672,{55857b6a-e6e0-6a43-5004-000000000b00},13216,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,10.0.26100.5074 (WinBuild.160101.0800),Windows PowerShell,Microsoft® Windows® Operating System,Microsoft Corporation,PowerShell.EXE,"""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command Get-Date",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=0FF6F2C94BC7E2833A5F7E16DE1622E5DBA70396F31C7D5F56381870317E8C46,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77",{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,89,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:12.750151+00:00,2026-06-30 17:55:12.750+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:12.750,{55857b6a-e6e0-6a43-5004-000000000b00},13216,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Temp\__PSScriptPolicyTest_4anbzagr.f0u.ps1,2026-06-30 15:55:12.747,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,90,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:12.750448+00:00,2026-06-30 17:55:12.750+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:12.750,{55857b6a-e6e0-6a43-5004-000000000b00},13216,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Temp\__PSScriptPolicyTest_wbv0zqpn.yak.psm1,2026-06-30 15:55:12.750,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,91,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:13.737152+00:00,2026-06-30 17:55:13.737+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:13.735,{55857b6a-e6e0-6a43-5004-000000000b00},13216,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive,2026-06-30 15:55:13.735,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,92,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:13.742914+00:00,2026-06-30 17:55:13.742+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:55:13.741,{55857b6a-e6e0-6a43-5004-000000000b00},13216,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,93,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:13.765892+00:00,2026-06-30 17:55:13.765+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:55:13.762,{55857b6a-e6e1-6a43-5104-000000000b00},3768,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,10.0.26100.5074 (WinBuild.160101.0800),Windows PowerShell,Microsoft® Windows® Operating System,Microsoft Corporation,PowerShell.EXE,"""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command ""Get-Process | Select-Object -First 10""",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=0FF6F2C94BC7E2833A5F7E16DE1622E5DBA70396F31C7D5F56381870317E8C46,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77",{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,94,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:13.829109+00:00,2026-06-30 17:55:13.829+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:13.828,{55857b6a-e6e1-6a43-5104-000000000b00},3768,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Temp\__PSScriptPolicyTest_um22nh03.qgc.ps1,2026-06-30 15:55:13.827,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,95,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:13.829411+00:00,2026-06-30 17:55:13.829+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:13.828,{55857b6a-e6e1-6a43-5104-000000000b00},3768,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Temp\__PSScriptPolicyTest_nljzerry.fnh.psm1,2026-06-30 15:55:13.828,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,96,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:14.520676+00:00,2026-06-30 17:55:14.520+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:14.518,{55857b6a-e6e1-6a43-5104-000000000b00},3768,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive,2026-06-30 15:55:13.735,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,97,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:14.523849+00:00,2026-06-30 17:55:14.523+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:55:14.523,{55857b6a-e6e1-6a43-5104-000000000b00},3768,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,98,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:14.547701+00:00,2026-06-30 17:55:14.547+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:55:14.542,{55857b6a-e6e2-6a43-5204-000000000b00},6516,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,10.0.26100.5074 (WinBuild.160101.0800),Windows PowerShell,Microsoft® Windows® Operating System,Microsoft Corporation,PowerShell.EXE,"""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command ""Get-Service | Select-Object -First 10""",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=0FF6F2C94BC7E2833A5F7E16DE1622E5DBA70396F31C7D5F56381870317E8C46,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77",{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,99,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:14.609293+00:00,2026-06-30 17:55:14.609+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:14.609,{55857b6a-e6e2-6a43-5204-000000000b00},6516,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Temp\__PSScriptPolicyTest_itilzlfe.mam.ps1,2026-06-30 15:55:14.609,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,100,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:14.609573+00:00,2026-06-30 17:55:14.609+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:14.609,{55857b6a-e6e2-6a43-5204-000000000b00},6516,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Temp\__PSScriptPolicyTest_uqbkqqws.afz.psm1,2026-06-30 15:55:14.609,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,101,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:15.245291+00:00,2026-06-30 17:55:15.245+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:15.243,{55857b6a-e6e2-6a43-5204-000000000b00},6516,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive,2026-06-30 15:55:13.735,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,102,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:15.249098+00:00,2026-06-30 17:55:15.249+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:55:15.247,{55857b6a-e6e2-6a43-5204-000000000b00},6516,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,103,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:15.273396+00:00,2026-06-30 17:55:15.273+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:55:15.269,{55857b6a-e6e3-6a43-5304-000000000b00},3228,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,10.0.26100.5074 (WinBuild.160101.0800),Windows PowerShell,Microsoft® Windows® Operating System,Microsoft Corporation,PowerShell.EXE,"""C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -Command ""Get-ChildItem C:\TFM_Triage | Select-Object Name, FullName""",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-a5a9-6a43-35f2-590000000000},0x000000000059f235,1,High,"SHA256=0FF6F2C94BC7E2833A5F7E16DE1622E5DBA70396F31C7D5F56381870317E8C46,IMPHASH=AFACF6DC9041114B198160AAB4D0AE77",{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,104,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:15.335735+00:00,2026-06-30 17:55:15.335+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:15.334,{55857b6a-e6e3-6a43-5304-000000000b00},3228,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Temp\__PSScriptPolicyTest_u4kpdrci.s1t.ps1,2026-06-30 15:55:15.334,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,105,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:15.335985+00:00,2026-06-30 17:55:15.335+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:15.335,{55857b6a-e6e3-6a43-5304-000000000b00},3228,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Temp\__PSScriptPolicyTest_ehqunjdn.zh0.psm1,2026-06-30 15:55:15.335,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,106,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:15.983688+00:00,2026-06-30 17:55:15.983+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:15.982,{55857b6a-e6e3-6a43-5304-000000000b00},3228,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\Windows\PowerShell\StartupProfileData-NonInteractive,2026-06-30 15:55:13.735,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,107,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:15.987448+00:00,2026-06-30 17:55:15.987+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:55:15.986,{55857b6a-e6e3-6a43-5304-000000000b00},3228,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,108,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:17.140034+00:00,2026-06-30 17:55:17.140+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:17.139,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N4_powershell_legitimo.txt,2026-06-30 15:55:17.139,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,109,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:30.457485+00:00,2026-06-30 17:55:30.457+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:30.456,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N5_test_microsoft_443.txt,2026-06-30 15:55:30.456,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,110,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:30.571938+00:00,2026-06-30 17:55:30.571+02:00,4,5,0,0x8000000000000000,-,2026-06-30 15:55:30.570,{55857b6a-e498-6a43-0904-000000000b00},636,C:\Windows\System32\smartscreen.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,111,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.486399+00:00,2026-06-30 17:55:32.486+02:00,4,22,0,0x8000000000000000,-,2026-06-30 15:55:14.452,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,www.microsoft.com,0,type: 5 www.microsoft.com-c-3.edgekey.net;type: 5 e13678.dscb.akamaiedge.net;2a02:26f0:2380:38b::356e;2a02:26f0:2380:39d::356e;2a02:26f0:2380:384::356e;::ffff:23.46.86.99;,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,112,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.486408+00:00,2026-06-30 17:55:32.486+02:00,4,22,0,0x8000000000000000,-,2026-06-30 15:55:14.765,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,www.microsoft.com,0,type: 5 www.microsoft.com-c-3.edgekey.net;type: 5 e13678.dscb.akamaiedge.net;2a02:26f0:2380:39d::356e;2a02:26f0:2380:384::356e;2a02:26f0:2380:38b::356e;::ffff:23.46.86.99;,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,113,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.486416+00:00,2026-06-30 17:55:32.486+02:00,4,22,0,0x8000000000000000,-,2026-06-30 15:55:14.783,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,www.microsoft.com,1460,-,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,114,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.486420+00:00,2026-06-30 17:55:32.486+02:00,4,22,0,0x8000000000000000,-,2026-06-30 15:55:14.785,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,www.microsoft.com,0,type: 5 www.microsoft.com-c-3.edgekey.net;type: 5 e13678.dscb.akamaiedge.net;2a02:26f0:2380:39d::356e;2a02:26f0:2380:38b::356e;2a02:26f0:2380:384::356e;::ffff:23.46.86.99;,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,115,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.645287+00:00,2026-06-30 17:55:32.645+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:55:08.604,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,64754,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,116,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.645302+00:00,2026-06-30 17:55:32.645+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:55:08.633,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,64754,10.100.16.82,volantis.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,117,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.645306+00:00,2026-06-30 17:55:32.645+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:55:08.633,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,50567,10.100.16.82,volantis.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,118,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.645313+00:00,2026-06-30 17:55:32.645+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:55:08.693,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,tcp,True,10.0.2.15,labwin.XCORP.almendralejo.es,59804,23.46.86.99,a23-46-86-99.deploy.static.akamaitechnologies.com,443,https,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,119,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.645317+00:00,2026-06-30 17:55:32.645+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:55:08.952,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,55912,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,120,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.645319+00:00,2026-06-30 17:55:32.645+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:55:08.952,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,True,10.0.2.15,labwin.XCORP.almendralejo.es,59397,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,121,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.645321+00:00,2026-06-30 17:55:32.645+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:55:08.953,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,False,10.0.2.15,labwin.XCORP.almendralejo.es,55912,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,122,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.645325+00:00,2026-06-30 17:55:32.645+02:00,4,3,0,0x8000000000000000,-,2026-06-30 15:55:08.973,{55857b6a-a216-6a43-2d00-000000000b00},2272,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,udp,False,10.0.2.15,labwin.XCORP.almendralejo.es,59397,10.100.15.20,astapor.corp.almendralejo.es,53,domain,,,,,,,,,False,,,,,False,-
fase3_normal,fase3_sysmon_normal.evtx,123,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.717781+00:00,2026-06-30 17:55:32.717+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:55:32.716,{55857b6a-e6f4-6a43-5404-000000000b00},5512,C:\Windows\System32\wbem\WmiPrvSE.exe,10.0.26100.8521 (WinBuild.160101.0800),WMI Provider Host,Microsoft® Windows® Operating System,Microsoft Corporation,Wmiprvse.exe,C:\WINDOWS\system32\wbem\wmiprvse.exe -secured -Embedding,C:\WINDOWS\system32\,NT AUTHORITY\SERVICIO LOCAL,{55857b6a-a216-6a43-e503-000000000000},0x00000000000003e5,0,System,"SHA256=6A94D40BF022871C2C91EF67B60CCF42814447FC6090C96509A8EE94A11C5212,IMPHASH=9B12E09D30AA8E8200298E4737C9F1FC",{55857b6a-a216-6a43-0d00-000000000b00},648,C:\Windows\System32\svchost.exe,C:\WINDOWS\system32\svchost.exe -k DcomLaunch -p,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,124,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.792913+00:00,2026-06-30 17:55:32.792+02:00,4,1,0,0x8000000000000000,-,2026-06-30 15:55:32.791,{55857b6a-e6f4-6a43-5504-000000000b00},12652,C:\Windows\System32\svchost.exe,10.0.26100.8521 (WinBuild.160101.0800),Host Process for Windows Services,Microsoft® Windows® Operating System,Microsoft Corporation,svchost.exe,C:\WINDOWS\System32\svchost.exe -k netsvcs -p -s NetSetupSvc,C:\WINDOWS\system32\,NT AUTHORITY\SYSTEM,{55857b6a-a215-6a43-e703-000000000000},0x00000000000003e7,0,System,"SHA256=2178F1915F740CCE64040107CD489E9E1FF828A7EA29CD706BC46BA0FBAA69C4,IMPHASH=DE43BD45CC98C143357416C7519ECCFD",{55857b6a-a215-6a43-0b00-000000000b00},924,C:\Windows\System32\services.exe,C:\WINDOWS\system32\services.exe,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,125,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:32.923735+00:00,2026-06-30 17:55:32.923+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:32.922,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N5_test_unir_443.txt,2026-06-30 15:55:32.922,,,,,,,
fase3_normal,fase3_sysmon_normal.evtx,126,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-06-30 15:55:33.073317+00:00,2026-06-30 17:55:33.073+02:00,4,11,0,0x8000000000000000,-,2026-06-30 15:55:33.072,{55857b6a-e4b8-6a43-1004-000000000b00},12964,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase3_N5_dns_microsoft.txt,2026-06-30 15:55:33.072,,,,,,,
