phase,source_file,record_number,event_id,provider,channel,computer,utc_system_time,local_time,level,task,opcode,keywords,RuleName,UtcTime,ProcessGuid,ProcessId,Image,FileVersion,Description,Product,Company,OriginalFileName,CommandLine,CurrentDirectory,User,LogonGuid,LogonId,TerminalSessionId,IntegrityLevel,Hashes,ParentProcessGuid,ParentProcessId,ParentImage,ParentCommandLine,ParentUser,Protocol,Initiated,SourceIp,SourceHostname,SourcePort,DestinationIp,DestinationHostname,DestinationPort,DestinationPortName,QueryName,QueryStatus,QueryResults,TargetObject,Details,NewName,TargetFilename,CreationUtcTime,DestinationIsIpv6,EventType,ImageLoaded,Signature,SignatureStatus,Signed,SourceIsIpv6,SourcePortName
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,308,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:28.241915+00:00,2026-07-01 09:34:28.241+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:34:28.240,{55857b6a-c304-6a44-6401-000000000c00},12408,C:\Windows\System32\sppsvc.exe,10.0.26100.8655 (WinBuild.160101.0800),Microsoft Software Protection Platform Service,Microsoft® Windows® Operating System,Microsoft Corporation,sppsvc.exe,C:\WINDOWS\system32\sppsvc.exe,C:\WINDOWS,NT AUTHORITY\Servicio de red,{55857b6a-c0f5-6a44-e403-000000000000},0x00000000000003e4,0,System,"SHA256=DBC0A6FC05209FF05B60C1D127E7897555A3B314B448936D951A28244FC337B6,IMPHASH=6A1CC13E54D1F32DE46043FCDF341B9B",{00000000-0000-0000-0000-000000000000},928,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,309,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:28.848919+00:00,2026-07-01 09:34:28.848+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:34:28.847,{55857b6a-c303-6a44-6301-000000000c00},2964,C:\Windows\System32\taskhostw.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,310,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:29.326347+00:00,2026-07-01 09:34:29.326+02:00,4,22,0,0x8000000000000000,-,2026-07-01 07:34:25.842,{55857b6a-c301-6a44-5e01-000000000c00},9248,C:\Windows\ImmersiveControlPanel\SystemSettings.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,fd.api.iris.microsoft.com,0,type: 5 fd-api-iris.trafficmanager.net;type: 5 iris-de-prod-azsc-v2-weu-b.westeurope.cloudapp.azure.com;::ffff:20.74.19.45;,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,311,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:29.326387+00:00,2026-07-01 09:34:29.326+02:00,4,22,0,0x8000000000000000,-,2026-07-01 07:34:27.102,{55857b6a-c0f6-6a44-4400-000000000c00},3444,C:\Windows\Sysmon64.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,45.19.74.20.in-addr.arpa.,9003,-,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,312,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:29.326406+00:00,2026-07-01 09:34:29.326+02:00,4,22,0,0x8000000000000000,-,2026-07-01 07:34:27.202,{55857b6a-c2c7-6a44-5301-000000000c00},15560,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,settings-win.data.microsoft.com,0,type: 5 atm-settingsfe-prod-geo2.trafficmanager.net;type: 5 settings-prod-weu-1-tagged.westeurope.cloudapp.azure.com;::ffff:57.153.246.3;,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,313,22,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:30.326820+00:00,2026-07-01 09:34:30.326+02:00,4,22,0,0x8000000000000000,-,2026-07-01 07:34:28.099,{55857b6a-c303-6a44-6301-000000000c00},2964,C:\Windows\System32\taskhostw.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,settings-win.data.microsoft.com,0,type: 5 atm-settingsfe-prod-geo2.trafficmanager.net;type: 5 settings-prod-weu-1-tagged.westeurope.cloudapp.azure.com;::ffff:57.153.246.3;,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,314,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:30.840443+00:00,2026-07-01 09:34:30.840+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:34:26.847,{55857b6a-c2c7-6a44-5301-000000000c00},15560,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,tcp,True,10.0.2.15,labwin.XCORP.almendralejo.es,52328,57.153.246.3,-,443,https,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,315,3,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:31.619858+00:00,2026-07-01 09:34:31.619+02:00,4,3,0,0x8000000000000000,-,2026-07-01 07:34:27.740,{00000000-0000-0000-0000-000000000000},2964,<unknown process>,,,,,,,,-,,,,,,,,,,,tcp,True,10.0.2.15,labwin.XCORP.almendralejo.es,52329,57.153.246.3,-,443,https,,,,,,,,,False,,,,,,False,-
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,316,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:55.969135+00:00,2026-07-01 09:34:55.969+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:34:55.968,{55857b6a-c294-6a44-3701-000000000c00},4544,C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,317,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:34:58.552151+00:00,2026-07-01 09:34:58.552+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:34:58.552,{55857b6a-c304-6a44-6401-000000000c00},12408,C:\Windows\System32\sppsvc.exe,,,,,,,,NT AUTHORITY\Servicio de red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,318,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:16.547655+00:00,2026-07-01 09:35:16.547+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:16.546,{55857b6a-c334-6a44-6501-000000000c00},15940,C:\Windows\System32\reg.exe,10.0.26100.5074 (WinBuild.160101.0800),Registry Console Tool,Microsoft® Windows® Operating System,Microsoft Corporation,reg.exe,"""C:\WINDOWS\system32\reg.exe"" add HKCU\Software\Microsoft\Windows\CurrentVersion\Run /v TFMTest /t REG_SZ /d C:\Windows\System32\notepad.exe /f",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-c0f8-6a44-0904-060000000000},0x0000000000060409,1,High,"SHA256=EF37663B44AC66920C6F33694DEEA01ACB78AE3F3012884819373FA04C3EB5F0,IMPHASH=2DC6AE94704E0DBEAFC5A2BB00BD87F0",{55857b6a-c19b-6a44-2101-000000000c00},1708,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,319,12,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:16.550617+00:00,2026-07-01 09:35:16.550+02:00,4,12,0,0x8000000000000000,-,2026-07-01 07:35:16.549,{55857b6a-c334-6a44-6501-000000000c00},15940,C:\WINDOWS\system32\reg.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,HKU\S-1-5-21-116498436-4260922757-2981525732-1001\Software\Microsoft\Windows\CurrentVersion\Run,,,,,,CreateKey,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,320,13,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:16.550707+00:00,2026-07-01 09:35:16.550+02:00,4,13,0,0x8000000000000000,-,2026-07-01 07:35:16.549,{55857b6a-c334-6a44-6501-000000000c00},15940,C:\WINDOWS\system32\reg.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,HKU\S-1-5-21-116498436-4260922757-2981525732-1001\Software\Microsoft\Windows\CurrentVersion\Run\TFMTest,C:\Windows\System32\notepad.exe,,,,,SetValue,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,321,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:16.551603+00:00,2026-07-01 09:35:16.551+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:16.551,{55857b6a-c334-6a44-6501-000000000c00},15940,C:\Windows\System32\reg.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,322,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:16.573153+00:00,2026-07-01 09:35:16.573+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:35:16.572,{55857b6a-c19b-6a44-2101-000000000c00},1708,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase4_S3_run_key_after_add.txt,2026-07-01 07:35:16.572,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,323,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:16.579269+00:00,2026-07-01 09:35:16.579+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:16.575,{55857b6a-c334-6a44-6601-000000000c00},6224,C:\Windows\System32\reg.exe,10.0.26100.5074 (WinBuild.160101.0800),Registry Console Tool,Microsoft® Windows® Operating System,Microsoft Corporation,reg.exe,"""C:\WINDOWS\system32\reg.exe"" query HKCU\Software\Microsoft\Windows\CurrentVersion\Run",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-c0f8-6a44-0904-060000000000},0x0000000000060409,1,High,"SHA256=EF37663B44AC66920C6F33694DEEA01ACB78AE3F3012884819373FA04C3EB5F0,IMPHASH=2DC6AE94704E0DBEAFC5A2BB00BD87F0",{55857b6a-c19b-6a44-2101-000000000c00},1708,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,324,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:16.584009+00:00,2026-07-01 09:35:16.584+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:16.582,{55857b6a-c334-6a44-6601-000000000c00},6224,C:\Windows\System32\reg.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,325,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:18.600149+00:00,2026-07-01 09:35:18.600+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:18.599,{55857b6a-c336-6a44-6701-000000000c00},12552,C:\Windows\System32\reg.exe,10.0.26100.5074 (WinBuild.160101.0800),Registry Console Tool,Microsoft® Windows® Operating System,Microsoft Corporation,reg.exe,"""C:\WINDOWS\system32\reg.exe"" delete HKCU\Software\Microsoft\Windows\CurrentVersion\Run /v TFMTest /f",C:\Users\jjstestal\,labwin\jjstestal,{55857b6a-c0f8-6a44-0904-060000000000},0x0000000000060409,1,High,"SHA256=EF37663B44AC66920C6F33694DEEA01ACB78AE3F3012884819373FA04C3EB5F0,IMPHASH=2DC6AE94704E0DBEAFC5A2BB00BD87F0",{55857b6a-c19b-6a44-2101-000000000c00},1708,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,326,12,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:18.603348+00:00,2026-07-01 09:35:18.603+02:00,4,12,0,0x8000000000000000,-,2026-07-01 07:35:18.602,{55857b6a-c336-6a44-6701-000000000c00},12552,C:\WINDOWS\system32\reg.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,HKU\S-1-5-21-116498436-4260922757-2981525732-1001\Software\Microsoft\Windows\CurrentVersion\Run\TFMTest,,,,,,DeleteValue,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,327,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:18.604225+00:00,2026-07-01 09:35:18.604+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:18.602,{55857b6a-c336-6a44-6701-000000000c00},12552,C:\Windows\System32\reg.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,328,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:21.413172+00:00,2026-07-01 09:35:21.413+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:35:21.412,{55857b6a-c19b-6a44-2101-000000000c00},1708,C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\TFM_Triage\reports\fase4_S3_registry_run.txt,2026-07-01 07:33:46.388,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,329,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:26.329294+00:00,2026-07-01 09:35:26.329+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:26.328,{55857b6a-c302-6a44-6101-000000000c00},9012,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,330,12,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:26.564713+00:00,2026-07-01 09:35:26.564+02:00,4,12,0,0x8000000000000000,-,2026-07-01 07:35:26.564,{55857b6a-c0f8-6a44-6700-000000000c00},5012,C:\WINDOWS\system32\sihost.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,HKU\S-1-5-21-116498436-4260922757-2981525732-1001\Software\Microsoft\Windows\CurrentVersion\Run,,,,,,CreateKey,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,331,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:27.232779+00:00,2026-07-01 09:35:27.232+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:27.232,{55857b6a-c2c5-6a44-4a01-000000000c00},13256,C:\Windows\UUS\amd64\MoUsoCoreWorker.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,332,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:27.962048+00:00,2026-07-01 09:35:27.962+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:27.962,{55857b6a-c2c7-6a44-5301-000000000c00},15560,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,333,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:30.071278+00:00,2026-07-01 09:35:30.071+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:30.069,{55857b6a-c2c5-6a44-4b01-000000000c00},13360,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,334,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:31.092590+00:00,2026-07-01 09:35:31.092+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:31.090,{55857b6a-c2c8-6a44-5601-000000000c00},856,C:\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.26100.8648_none_a50ef8e3775e8e5e\TiWorker.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,335,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:31.097202+00:00,2026-07-01 09:35:31.097+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:31.097,{55857b6a-c2c8-6a44-5501-000000000c00},11624,C:\Windows\servicing\TrustedInstaller.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,336,5,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:42.460592+00:00,2026-07-01 09:35:42.460+02:00,4,5,0,0x8000000000000000,-,2026-07-01 07:35:42.458,{55857b6a-c0f5-6a44-1400-000000000c00},1304,C:\Windows\System32\svchost.exe,,,,,,,,NT AUTHORITY\SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,337,1,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.163984+00:00,2026-07-01 09:35:45.163+02:00,4,1,0,0x8000000000000000,-,2026-07-01 07:35:45.159,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,26.106.0603.0003,OneDriveLauncher,Microsoft OneDrive,Microsoft Corporation,OneDriveLauncher.exe,"""C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe"" /startInstances",C:\WINDOWS\system32\,labwin\jjstestal,{55857b6a-c0f8-6a44-b504-060000000000},0x00000000000604b5,1,Medium,"SHA256=BB50ACC6F08CC7F96A10C85752D5C2A246280FFDEE1AB710DB36A6CAAEB9B623,IMPHASH=80C677F9C5A5DE4D0C6A3C79DDE814E8",{00000000-0000-0000-0000-000000000000},1544,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,338,7,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.168911+00:00,2026-07-01 09:35:45.168+02:00,4,7,0,0x8000000000000000,-,2026-07-01 07:35:45.168,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,26.106.0603.0003,Logging Platform,Microsoft OneDrive,Microsoft Corporation,LoggingPlatform.dll,,,labwin\jjstestal,,,,,"SHA256=28C6F76FCF2295B99D6656A138DA2D642D3D56F2C87A6B884F0E0102FC20AD68,IMPHASH=F848AA03D09CB7428C8F0E354084AB5B",,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\LoggingPlatform.dll,Microsoft Corporation,Valid,true,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,339,7,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.170078+00:00,2026-07-01 09:35:45.170+02:00,4,7,0,0x8000000000000000,-,2026-07-01 07:35:45.168,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,26.106.0603.0003,Update Ring Settings,Microsoft OneDrive,Microsoft Corporation,UpdateRingSettings.dll,,,labwin\jjstestal,,,,,"SHA256=8B9E473CD8214B8A9065B86BCD8402B2BF701F7AB97A3522E49C322AEA155050,IMPHASH=E951D34C94484FC3F9C3C02F11D4B452",,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\UpdateRingSettings.dll,Microsoft Corporation,Valid,true,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,340,7,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.170298+00:00,2026-07-01 09:35:45.170+02:00,4,7,0,0x8000000000000000,-,2026-07-01 07:35:45.164,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,26.106.0603.0003,OneDriveLauncher,Microsoft OneDrive,Microsoft Corporation,OneDriveLauncher.exe,,,labwin\jjstestal,,,,,"SHA256=BB50ACC6F08CC7F96A10C85752D5C2A246280FFDEE1AB710DB36A6CAAEB9B623,IMPHASH=80C677F9C5A5DE4D0C6A3C79DDE814E8",,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,Microsoft Corporation,Valid,true,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,341,7,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.172365+00:00,2026-07-01 09:35:45.172+02:00,4,7,0,0x8000000000000000,-,2026-07-01 07:35:45.171,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,14.50.35717.0,Microsoft® C Runtime Library,Microsoft® Visual Studio®,Microsoft Corporation,msvcp140.dll,,,labwin\jjstestal,,,,,"SHA256=90E6319E6F0C09DC1D740BF9A0904C6267E6BE17B48C5758D1D17D00BD334EA4,IMPHASH=98261F6662FEE22446967EAA5226EE3A",,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\msvcp140.dll,Microsoft Corporation,Valid,true,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,342,7,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.172695+00:00,2026-07-01 09:35:45.172+02:00,4,7,0,0x8000000000000000,-,2026-07-01 07:35:45.171,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,14.50.35717.0,Microsoft® C Runtime Library,Microsoft® Visual Studio®,Microsoft Corporation,vcruntime140.dll,,,labwin\jjstestal,,,,,"SHA256=9A5CB8451091F9709B312CA913F9304055420639D24B38C3BE505E43ECDA2856,IMPHASH=CFD5D6CB7ECDAFFF3769E90C815D91D2",,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\vcruntime140.dll,Microsoft Corporation,Valid,true,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,343,7,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.172791+00:00,2026-07-01 09:35:45.172+02:00,4,7,0,0x8000000000000000,-,2026-07-01 07:35:45.171,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,14.50.35717.0,Microsoft® C Runtime Library,Microsoft® Visual Studio®,Microsoft Corporation,vcruntime140_1.dll,,,labwin\jjstestal,,,,,"SHA256=1E0956501BD4F45F000664986D491BEBA2484450BB2CB71A3EF59B91E741D7F1,IMPHASH=F40F99423FB23779E530408661A19260",,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\vcruntime140_1.dll,Microsoft Corporation,Valid,true,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,344,11,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.199026+00:00,2026-07-01 09:35:45.199+02:00,4,11,0,0x8000000000000000,-,2026-07-01 07:35:45.198,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,,,,,,,,labwin\jjstestal,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\logs\Common\OneDriveLauncher-2026-07-01.0735.3032.1.aodl,2026-07-01 07:35:45.196,,,,,,,,
fase4_suspicious_simulated,fase4_sysmon_sospechosa.evtx,345,7,Microsoft-Windows-Sysmon,Microsoft-Windows-Sysmon/Operational,labwin,2026-07-01 07:35:45.204704+00:00,2026-07-01 09:35:45.204+02:00,4,7,0,0x8000000000000000,-,2026-07-01 07:35:45.203,{55857b6a-c351-6a44-6801-000000000c00},3032,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveLauncher.exe,26.106.0603.0003,OneDriveTelemetry Stable DLL,Microsoft OneDrive,Microsoft Corporation,OneDriveTelemetryStable.dll,,,labwin\jjstestal,,,,,"SHA256=5D100B75719EE43DA355B0CBB70BA775894CF722BF602152D46521F1A3C09BA1,IMPHASH=33C26A9B470D0237F1D53EE69725740C",,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\jjstestal\AppData\Local\Microsoft\OneDrive\26.106.0603.0003\OneDriveTelemetryStable.dll,Microsoft Corporation,Valid,true,,
